Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCK30,14.85,Low fat,0.060967038,Household,254.37,OUT035,2004,Tier 2,Supermarket Type1,4566.06
NCK30,14.85,Low fat,0.061226969,Household,253.07,OUT018,2009,Tier 3,Supermarket Type2,2283.03
NCK30,14.85,Low fat,0.061102235,Household,253.27,OUT045,2002,Tier 2,Supermarket Type1,2283.03
NCK30,14.85,Low fat,0.102065622,Household,254.27,OUT010,1998,Tier 3,Grocery Store,1775.69
NCK31,10.895,Low fat,0.027157955,Others,50.27,OUT018,2009,Tier 3,Supermarket Type2,820.27
NCK31,10.895,Low fat,0.026916794,Others,50.97,OUT027,1985,Tier 3,Supermarket Type3,717.73
NCK31,10.895,Low fat,0.027047774,Others,50.67,OUT046,1997,Tier 1,Supermarket Type1,666.47
NCK42,7.475,Low fat,0.013056494,Household,215.92,OUT027,1985,Tier 3,Supermarket Type3,7334.45
NCK42,7.475,Low fat,0.01319424,Household,217.42,OUT017,2007,Tier 2,Supermarket Type1,4314.38
NCK42,7.475,Low fat,0.013146636,Household,214.52,OUT045,2002,Tier 2,Supermarket Type1,2804.35
NCK42,7.475,Low fat,0.013120028,Household,217.62,OUT046,1997,Tier 1,Supermarket Type1,1725.75
NCK53,11.6,Low fat,0.066132029,Health and Hygiene,100.8,OUT027,1985,Tier 3,Supermarket Type3,3472.15
NCK53,11.6,Low fat,0.037574137,Health and Hygiene,100,OUT035,2004,Tier 2,Supermarket Type1,2976.13
NCK53,11.6,Low fat,0.037734334,Health and Hygiene,98.1,OUT018,2009,Tier 3,Supermarket Type2,2678.51
NCK53,11.6,Low fat,0.037793818,Health and Hygiene,99.3,OUT017,2007,Tier 2,Supermarket Type1,2281.7
NCK53,11.6,Low fat,0.037549969,Health and Hygiene,101.2,OUT013,1987,Tier 3,Supermarket Type1,2281.7
NCK53,11.6,Low fat,0.037581243,Health and Hygiene,98.9,OUT046,1997,Tier 1,Supermarket Type1,1488.06
NCK53,11.6,Low fat,0.037639672,Health and Hygiene,98.4,OUT049,1999,Tier 1,Supermarket Type1,1388.86
NCK53,11.6,Low fat,0.062903297,Health and Hygiene,100.4,OUT010,1998,Tier 3,Grocery Store,595.23
NCK54,12.15,Low fat,0.029569276,Household,115.02,OUT049,1999,Tier 1,Supermarket Type1,2912.88
NCK54,12.15,Low fat,0.066132029,Household,117.82,OUT017,2007,Tier 2,Supermarket Type1,2330.3
NCK54,12.15,Low fat,0.029380407,Household,114.72,OUT027,1985,Tier 3,Supermarket Type3,1864.24
NCK54,12.15,Low fat,0.066132029,Household,117.62,OUT013,1987,Tier 3,Supermarket Type1,1514.7
NCK54,12.15,Low fat,0.066132029,Household,118.52,OUT018,2009,Tier 3,Supermarket Type2,1398.18
NCK54,12.15,Low fat,0.029583249,Household,114.72,OUT045,2002,Tier 2,Supermarket Type1,1048.64
NCL05,19.6,Low fat,0.047665717,Health and Hygiene,42.18,OUT027,1985,Tier 3,Supermarket Type3,1255.03
NCL05,19.6,Low fat,0.066132029,Health and Hygiene,42.88,OUT049,1999,Tier 1,Supermarket Type1,649.16
NCL05,19.6,Low fat,0.047888606,Health and Hygiene,42.28,OUT035,2004,Tier 2,Supermarket Type1,605.88
NCL05,19.6,Low fat,0.047857804,Health and Hygiene,45.08,OUT013,1987,Tier 3,Supermarket Type1,605.88
NCL05,19.6,Low fat,0.048092778,Health and Hygiene,44.48,OUT018,2009,Tier 3,Supermarket Type2,432.77
NCL05,19.6,Low fat,0.083862625,Health and Hygiene,44.08,OUT019,1985,Tier 1,Grocery Store,216.39
NCL05,19.6,Low fat,0.047897663,Health and Hygiene,44.68,OUT046,1997,Tier 1,Supermarket Type1,173.11
NCL06,14.65,Low fat,0.072178679,Household,262.96,OUT049,1999,Tier 1,Supermarket Type1,5233.19
NCL06,14.65,Low fat,0.072212787,Household,260.96,OUT045,2002,Tier 2,Supermarket Type1,2878.25
NCL06,14.65,Low fat,0.120624771,Household,261.76,OUT010,1998,Tier 3,Grocery Store,523.32
NCL07,13.85,Low fat,0.0311868,Others,39.55,OUT027,1985,Tier 3,Supermarket Type3,759.01
NCL07,13.85,Low fat,0.031338558,Others,41.05,OUT046,1997,Tier 1,Supermarket Type1,639.17
NCL07,13.85,Low fat,0.031402114,Others,40.25,OUT045,2002,Tier 2,Supermarket Type1,319.58
NCL07,13.85,Low fat,0.05486977,Others,40.55,OUT019,1985,Tier 1,Grocery Store,39.95
NCL17,7.39,Low fat,0.067766896,Health and Hygiene,140.68,OUT035,2004,Tier 2,Supermarket Type1,3704.51
NCL17,7.39,Low fat,0.067779712,Health and Hygiene,143.88,OUT046,1997,Tier 1,Supermarket Type1,3134.59
NCL17,7.39,Low fat,0.068163102,Health and Hygiene,140.48,OUT017,2007,Tier 2,Supermarket Type1,2422.18
NCL17,7.39,Low fat,0.068055818,Health and Hygiene,140.78,OUT018,2009,Tier 3,Supermarket Type2,1567.29
NCL18,18.85,Low fat,0.167844438,Household,193.91,OUT049,1999,Tier 1,Supermarket Type1,3110.62
NCL18,18.85,Low fat,0.168531813,Household,192.51,OUT017,2007,Tier 2,Supermarket Type1,2916.2
NCL18,18.85,Low fat,0.16758389,Household,194.61,OUT046,1997,Tier 1,Supermarket Type1,2721.79
NCL18,18.85,Low fat,0.167552202,Household,193.11,OUT035,2004,Tier 2,Supermarket Type1,2332.96
NCL18,18.85,Low fat,0.168266556,Household,195.51,OUT018,2009,Tier 3,Supermarket Type2,1749.72
NCL18,18.85,Low fat,0.167444431,Household,194.61,OUT013,1987,Tier 3,Supermarket Type1,1166.48
NCL18,18.85,Low fat,0.293417759,Household,194.61,OUT019,1985,Tier 1,Grocery Store,583.24
NCL19,15.35,Low fat,0.015663185,Others,143.95,OUT013,1987,Tier 3,Supermarket Type1,3006.09
NCL19,15.35,Low fat,0.015673267,Others,145.05,OUT035,2004,Tier 2,Supermarket Type1,2719.79
NCL19,15.35,Low fat,0.015700603,Others,141.15,OUT049,1999,Tier 1,Supermarket Type1,2719.79
NCL19,15.35,Low fat,0.015708023,Others,143.45,OUT045,2002,Tier 2,Supermarket Type1,2576.65
NCL19,15.35,Low fat,0.015676231,Others,144.05,OUT046,1997,Tier 1,Supermarket Type1,286.29
NCL29,9.695,Low fat,0.11411658,Health and Hygiene,158.86,OUT049,1999,Tier 1,Supermarket Type1,4436.89
NCL29,9.695,Low fat,0.113917889,Health and Hygiene,158.26,OUT035,2004,Tier 2,Supermarket Type1,2693.83
NCL29,9.695,Low fat,0.114583922,Health and Hygiene,156.46,OUT017,2007,Tier 2,Supermarket Type1,2535.37
NCL29,9.695,Low fat,0.113939434,Health and Hygiene,160.26,OUT046,1997,Tier 1,Supermarket Type1,1901.52
NCL29,9.695,Low fat,0.114170506,Health and Hygiene,158.96,OUT045,2002,Tier 2,Supermarket Type1,1743.06
NCL29,9.695,Low fat,0.113387677,Health and Hygiene,156.96,OUT027,1985,Tier 3,Supermarket Type3,1584.6
NCL29,9.695,Low fat,0.190711254,Health and Hygiene,159.16,OUT010,1998,Tier 3,Grocery Store,633.84
NCL30,18.1,Low fat,0.048703432,Household,125.93,OUT027,1985,Tier 3,Supermarket Type3,7158.68
NCL30,18.1,Low fat,0.049016517,Household,128.73,OUT049,1999,Tier 1,Supermarket Type1,2173.17
NCL30,18.1,Low fat,0.048940428,Household,127.53,OUT046,1997,Tier 1,Supermarket Type1,1789.67
NCL30,18.1,Low fat,0.048931174,Household,127.33,OUT035,2004,Tier 2,Supermarket Type1,1150.5
NCL31,7.39,Low fat,0.120467994,Others,145.15,OUT049,1999,Tier 1,Supermarket Type1,5296.44
NCL31,7.39,Low fat,0.120961347,Others,143.85,OUT017,2007,Tier 2,Supermarket Type1,4867
NCL31,7.39,Low fat,0.119698523,Others,143.05,OUT027,1985,Tier 3,Supermarket Type3,3578.68
NCL31,7.39,Low fat,0.120280989,Others,142.75,OUT046,1997,Tier 1,Supermarket Type1,3149.23
NCL31,7.39,Low fat,0.120524922,Others,142.25,OUT045,2002,Tier 2,Supermarket Type1,2433.5
NCL31,7.39,Low fat,0.120180894,Others,141.45,OUT013,1987,Tier 3,Supermarket Type1,2290.35
NCL31,7.39,Low fat,0.120258245,Others,141.55,OUT035,2004,Tier 2,Supermarket Type1,2290.35
NCL31,7.39,Low fat,0.120770963,Others,143.45,OUT018,2009,Tier 3,Supermarket Type2,2290.35
NCL31,7.39,Low fat,0.210596485,Others,144.75,OUT019,1985,Tier 1,Grocery Store,143.15
NCL41,12.35,Low fat,0.041973712,Health and Hygiene,35.72,OUT017,2007,Tier 2,Supermarket Type1,519.32
NCL41,12.35,Low fat,0.041737627,Health and Hygiene,33.12,OUT046,1997,Tier 1,Supermarket Type1,519.32
NCL41,12.35,Low fat,0.041907648,Health and Hygiene,36.22,OUT018,2009,Tier 3,Supermarket Type2,346.22
NCL41,12.35,Low fat,0.041802518,Health and Hygiene,34.82,OUT049,1999,Tier 1,Supermarket Type1,311.59
NCL41,12.35,Low fat,0.041729735,Health and Hygiene,36.32,OUT035,2004,Tier 2,Supermarket Type1,276.97
NCL41,12.35,Low fat,0.073077197,Health and Hygiene,34.32,OUT019,1985,Tier 1,Grocery Store,34.62
NCL42,18.85,Low fat,0.040338009,Household,246.71,OUT013,1987,Tier 3,Supermarket Type1,6615.39
NCL42,18.85,Low fat,0.040434372,Household,244.31,OUT049,1999,Tier 1,Supermarket Type1,5635.33
NCL42,18.85,Low fat,0.040599963,Household,244.01,OUT017,2007,Tier 2,Supermarket Type1,5635.33
NCL53,7.5,Low fat,0.066132029,Health and Hygiene,175.4,OUT027,1985,Tier 3,Supermarket Type3,6729.91
NCL53,7.5,Low fat,0.036228067,Health and Hygiene,175.2,OUT035,2004,Tier 2,Supermarket Type1,4427.57
NCL53,7.5,Low fat,0.036234918,Health and Hygiene,175.3,OUT046,1997,Tier 1,Supermarket Type1,3896.26
NCL53,7.5,Low fat,0.036439878,Health and Hygiene,175.3,OUT017,2007,Tier 2,Supermarket Type1,3010.75
NCL53,7.5,Low fat,0.036308404,Health and Hygiene,175.4,OUT045,2002,Tier 2,Supermarket Type1,2833.64
NCL53,7.5,Low fat,0.036204764,Health and Hygiene,176.1,OUT013,1987,Tier 3,Supermarket Type1,1948.13
NCL53,7.5,Low fat,0.036382524,Health and Hygiene,177.9,OUT018,2009,Tier 3,Supermarket Type2,1416.82
NCL53,7.5,Low fat,0.060649825,Health and Hygiene,177.4,OUT010,1998,Tier 3,Grocery Store,354.21
NCL54,12.6,Low fat,0.082353076,Household,176.91,OUT027,1985,Tier 3,Supermarket Type3,4202.53
NCL54,12.6,Low fat,0.082921642,Household,175.21,OUT045,2002,Tier 2,Supermarket Type1,3502.11
NCL54,12.6,Low fat,0.083221904,Household,174.51,OUT017,2007,Tier 2,Supermarket Type1,2626.58
NCL55,12.15,Low fat,0.065026434,Others,253.7,OUT017,2007,Tier 2,Supermarket Type1,5060.08
NCL55,12.15,Low fat,0.06464846,Others,253.4,OUT035,2004,Tier 2,Supermarket Type1,4807.08
NCL55,12.15,Low fat,0.066132029,Others,254.9,OUT046,1997,Tier 1,Supermarket Type1,4048.06
NCL55,12.15,Low fat,0.06479182,Others,254,OUT045,2002,Tier 2,Supermarket Type1,2277.04
NCL55,12.15,Low fat,0.113212516,Others,254.6,OUT019,1985,Tier 1,Grocery Store,759.01
NCM05,6.825,Low fat,0.059846975,Health and Hygiene,262.52,OUT046,1997,Tier 1,Supermarket Type1,9779.94
NCM05,6.825,Low fat,0.059557164,Health and Hygiene,263.72,OUT027,1985,Tier 3,Supermarket Type3,6872.39
NCM05,6.825,Low fat,0.059835659,Health and Hygiene,264.32,OUT035,2004,Tier 2,Supermarket Type1,4229.16
NCM05,6.825,Low fat,0.059940022,Health and Hygiene,262.42,OUT049,1999,Tier 1,Supermarket Type1,3964.84
NCM05,6.825,Low fat,0.104784329,Health and Hygiene,266.02,OUT019,1985,Tier 1,Grocery Store,528.65
NCM05,6.825,Low fat,0.100171568,Health and Hygiene,262.72,OUT010,1998,Tier 3,Grocery Store,264.32
NCM06,7.475,Low fat,0.075361182,Household,155.67,OUT027,1985,Tier 3,Supermarket Type3,3243.78
NCM06,7.475,Low fat,0.075881475,Household,155.27,OUT045,2002,Tier 2,Supermarket Type1,2934.85
NCM06,7.475,Low fat,0.076036381,Household,153.97,OUT018,2009,Tier 3,Supermarket Type2,2625.92
NCM06,7.475,Low fat,0.075713578,Household,156.47,OUT035,2004,Tier 2,Supermarket Type1,2471.45
NCM06,7.475,Low fat,0.076156245,Household,156.47,OUT017,2007,Tier 2,Supermarket Type1,2008.05
NCM06,7.475,Low fat,0.075845634,Household,156.07,OUT049,1999,Tier 1,Supermarket Type1,1853.59
NCM06,7.475,Low fat,0.126752975,Household,154.27,OUT010,1998,Tier 3,Grocery Store,308.93
NCM07,9.395,Low fat,0.03976832,Others,83.99,OUT027,1985,Tier 3,Supermarket Type3,2348.94
NCM07,9.395,Low fat,0.039954281,Others,82.49,OUT035,2004,Tier 2,Supermarket Type1,2013.38
NCM07,9.395,Low fat,0.040187877,Others,85.69,OUT017,2007,Tier 2,Supermarket Type1,1593.93
NCM07,9.395,Low fat,0.040124625,Others,85.19,OUT018,2009,Tier 3,Supermarket Type2,1342.25
NCM07,9.395,Low fat,0.039928582,Others,83.29,OUT013,1987,Tier 3,Supermarket Type1,1258.36
NCM07,9.395,Low fat,0.040023967,Others,85.59,OUT049,1999,Tier 1,Supermarket Type1,1006.69
NCM07,9.395,Low fat,0.039961837,Others,84.09,OUT046,1997,Tier 1,Supermarket Type1,419.45
NCM07,9.395,Low fat,0.069968018,Others,83.99,OUT019,1985,Tier 1,Grocery Store,167.78
NCM17,7.93,Low fat,0.070791391,Health and Hygiene,46.41,OUT027,1985,Tier 3,Supermarket Type3,2007.39
NCM17,7.93,Low fat,0.071538243,Health and Hygiene,44.51,OUT017,2007,Tier 2,Supermarket Type1,1249.04
NCM17,7.93,Low fat,0.071425647,Health and Hygiene,45.91,OUT018,2009,Tier 3,Supermarket Type2,1070.61
NCM17,7.93,Low fat,0.071076672,Health and Hygiene,44.91,OUT013,1987,Tier 3,Supermarket Type1,802.95
NCM17,7.93,Low fat,0.07113587,Health and Hygiene,42.71,OUT046,1997,Tier 1,Supermarket Type1,356.87
NCM18,13,Low fat,0.083009876,Household,61.12,OUT045,2002,Tier 2,Supermarket Type1,2352.94
NCM18,13,Low fat,0.082440705,Household,61.32,OUT027,1985,Tier 3,Supermarket Type3,2043.34
NCM18,13,Low fat,0.082970667,Household,60.02,OUT049,1999,Tier 1,Supermarket Type1,1114.55
NCM19,12.65,Low fat,0.047008497,Others,112.02,OUT027,1985,Tier 3,Supermarket Type3,5063.41
NCM19,12.65,Low fat,0.047197936,Others,114.12,OUT013,1987,Tier 3,Supermarket Type1,3488.13
NCM19,12.65,Low fat,0.047333044,Others,113.82,OUT045,2002,Tier 2,Supermarket Type1,1800.32
NCM19,12.65,Low fat,0.047237246,Others,112.52,OUT046,1997,Tier 1,Supermarket Type1,787.64
NCM26,20.5,Low fat,0.023190134,Others,153.43,OUT045,2002,Tier 2,Supermarket Type1,3981.48
NCM26,20.5,Low fat,0.023274107,Others,154.13,OUT017,2007,Tier 2,Supermarket Type1,2909.55
NCM26,20.5,Low fat,0.023179181,Others,154.03,OUT049,1999,Tier 1,Supermarket Type1,2450.14
NCM26,20.5,Low fat,0.02312394,Others,154.63,OUT013,1987,Tier 3,Supermarket Type1,2297.01
NCM26,20.5,Low fat,0.040520754,Others,153.93,OUT019,1985,Tier 1,Grocery Store,153.13
NCM29,11.5,Low fat,0.017556795,Health and Hygiene,129.96,OUT027,1985,Tier 3,Supermarket Type3,3410.23
NCM29,11.5,Low fat,0.017642229,Health and Hygiene,131.86,OUT046,1997,Tier 1,Supermarket Type1,2885.58
NCM29,11.5,Low fat,0.017638893,Health and Hygiene,132.76,OUT035,2004,Tier 2,Supermarket Type1,2885.58
NCM29,11.5,Low fat,0.01774202,Health and Hygiene,129.66,OUT017,2007,Tier 2,Supermarket Type1,1836.28
NCM29,11.5,Low fat,0.017678008,Health and Hygiene,129.26,OUT045,2002,Tier 2,Supermarket Type1,1705.11
NCM29,11.5,Low fat,0.017714096,Health and Hygiene,132.96,OUT018,2009,Tier 3,Supermarket Type2,1442.79
NCM29,11.5,Low fat,0.029529474,Health and Hygiene,132.66,OUT010,1998,Tier 3,Grocery Store,262.33
NCM30,19.1,Low fat,0.067400032,Household,41.98,OUT049,1999,Tier 1,Supermarket Type1,784.31
NCM30,19.1,Low fat,0.067295406,Household,41.98,OUT046,1997,Tier 1,Supermarket Type1,701.75
NCM30,19.1,Low fat,0.066969525,Household,39.28,OUT027,1985,Tier 3,Supermarket Type3,701.75
NCM30,19.1,Low fat,0.067239404,Household,39.68,OUT013,1987,Tier 3,Supermarket Type1,660.47
NCM30,19.1,Low fat,0.067569539,Household,43.08,OUT018,2009,Tier 3,Supermarket Type2,619.19
NCM30,19.1,Low fat,0.067676056,Household,40.88,OUT017,2007,Tier 2,Supermarket Type1,371.52
NCM30,19.1,Low fat,0.117825569,Household,43.28,OUT019,1985,Tier 1,Grocery Store,41.28
NCM31,6.095,Low fat,0.0816559,Others,143.32,OUT017,2007,Tier 2,Supermarket Type1,2836.31
NCM31,6.095,Low fat,0.081361288,Others,141.92,OUT045,2002,Tier 2,Supermarket Type1,2694.49
NCM31,6.095,Low fat,0.08152738,Others,140.32,OUT018,2009,Tier 3,Supermarket Type2,1843.6
NCM31,6.095,Low fat,0.081196619,Others,141.42,OUT046,1997,Tier 1,Supermarket Type1,1418.15
NCM41,16.5,Low fat,0.035711426,Health and Hygiene,93.61,OUT049,1999,Tier 1,Supermarket Type1,1584.6
NCM41,16.5,Low fat,0.035626319,Health and Hygiene,93.11,OUT013,1987,Tier 3,Supermarket Type1,932.12
NCM41,16.5,Low fat,0.035728302,Health and Hygiene,95.21,OUT045,2002,Tier 2,Supermarket Type1,838.91
NCM41,16.5,Low fat,0.035801238,Health and Hygiene,92.61,OUT018,2009,Tier 3,Supermarket Type2,559.27
NCM42,6.13,Low fat,0.028365524,Household,110.09,OUT049,1999,Tier 1,Supermarket Type1,1637.87
NCM42,6.13,Low fat,0.02848169,Household,110.49,OUT017,2007,Tier 2,Supermarket Type1,1310.29
NCM43,14.5,Low fat,0.01938106,Others,164.32,OUT027,1985,Tier 3,Supermarket Type3,5546.11
NCM43,14.5,Low fat,0.01950565,Others,163.92,OUT049,1999,Tier 1,Supermarket Type1,2446.82
NCM43,14.5,Low fat,0.019471688,Others,164.82,OUT035,2004,Tier 2,Supermarket Type1,2120.57
NCM43,14.5,Low fat,0.019459164,Others,161.62,OUT013,1987,Tier 3,Supermarket Type1,2120.57
NCM43,14.5,Low fat,0.019554705,Others,162.42,OUT018,2009,Tier 3,Supermarket Type2,1957.45
NCM43,14.5,Low fat,0.032597778,Others,163.62,OUT010,1998,Tier 3,Grocery Store,815.61
NCM43,14.5,Low fat,0.03409886,Others,162.62,OUT019,1985,Tier 1,Grocery Store,815.61
NCM53,18.75,Low fat,0.052121825,Health and Hygiene,104.83,OUT049,1999,Tier 1,Supermarket Type1,2343.62
NCM53,18.75,Low fat,0.052040915,Health and Hygiene,105.73,OUT046,1997,Tier 1,Supermarket Type1,2024.03
NCM53,18.75,Low fat,0.052252908,Health and Hygiene,105.73,OUT018,2009,Tier 3,Supermarket Type2,1704.45
NCM53,18.75,Low fat,0.05233528,Health and Hygiene,108.13,OUT017,2007,Tier 2,Supermarket Type1,1065.28
NCM53,18.75,Low fat,0.052146456,Health and Hygiene,104.63,OUT045,2002,Tier 2,Supermarket Type1,745.7
NCM54,17.7,Low fat,0.050692386,Household,125.67,OUT027,1985,Tier 3,Supermarket Type3,4832.38
NCM54,17.7,Low fat,0.051146565,Household,127.37,OUT018,2009,Tier 3,Supermarket Type2,3306.36
NCM54,17.7,Low fat,0.050929429,Household,129.17,OUT035,2004,Tier 2,Supermarket Type1,1780.35
NCM54,17.7,Low fat,0.05089667,Household,125.57,OUT013,1987,Tier 3,Supermarket Type1,1398.85
NCM54,17.7,Low fat,0.08918772,Household,128.97,OUT019,1985,Tier 1,Grocery Store,254.34
NCM55,15.6,Low fat,0.066726133,Others,185.89,OUT046,1997,Tier 1,Supermarket Type1,3516.76
NCM55,15.6,Low fat,0.066829875,Others,185.59,OUT049,1999,Tier 1,Supermarket Type1,3146.57
NCM55,15.6,Low fat,0.111685868,Others,184.79,OUT010,1998,Tier 3,Grocery Store,370.18
NCN05,8.235,Low fat,0.014541462,Health and Hygiene,184.5,OUT017,2007,Tier 2,Supermarket Type1,3845
NCN05,8.235,Low fat,0.014482153,Health and Hygiene,182.3,OUT049,1999,Tier 1,Supermarket Type1,3661.9
NCN05,8.235,Low fat,0.014488997,Health and Hygiene,183.8,OUT045,2002,Tier 2,Supermarket Type1,2929.52
NCN05,8.235,Low fat,0.014518575,Health and Hygiene,182.2,OUT018,2009,Tier 3,Supermarket Type2,2380.24
NCN05,8.235,Low fat,0.014456938,Health and Hygiene,184.8,OUT035,2004,Tier 2,Supermarket Type1,1464.76
NCN05,8.235,Low fat,0.014459672,Health and Hygiene,181.9,OUT046,1997,Tier 1,Supermarket Type1,732.38
NCN06,8.39,Low fat,0.120396991,Household,163.49,OUT013,1987,Tier 3,Supermarket Type1,4586.03
NCN06,8.39,Low fat,0.121178848,Household,165.19,OUT017,2007,Tier 2,Supermarket Type1,2784.38
NCN06,8.39,Low fat,0.120497266,Household,162.29,OUT046,1997,Tier 1,Supermarket Type1,2620.59
NCN06,8.39,Low fat,0.120474481,Household,165.59,OUT035,2004,Tier 2,Supermarket Type1,1965.44
NCN06,8.39,Low fat,0.20168772,Household,162.89,OUT010,1998,Tier 3,Grocery Store,327.57
NCN07,18.5,Low fat,0.034013539,Others,133.23,OUT045,2002,Tier 2,Supermarket Type1,2768.4
NCN07,18.5,Low fat,0.034082974,Others,130.93,OUT018,2009,Tier 3,Supermarket Type2,1977.43
NCN07,18.5,Low fat,0.033997473,Others,129.93,OUT049,1999,Tier 1,Supermarket Type1,1845.6
NCN07,18.5,Low fat,0.03391645,Others,130.93,OUT013,1987,Tier 3,Supermarket Type1,1713.77
NCN07,18.5,Low fat,0.033938279,Others,132.53,OUT035,2004,Tier 2,Supermarket Type1,1318.28
NCN07,18.5,Low fat,0.033944698,Others,129.93,OUT046,1997,Tier 1,Supermarket Type1,1054.63
NCN07,18.5,Low fat,0.056816465,Others,132.13,OUT010,1998,Tier 3,Grocery Store,263.66
NCN14,19.1,Low fat,0.092060694,Others,183.76,OUT049,1999,Tier 1,Supermarket Type1,4777.78
NCN14,19.1,Low fat,0.09147267,Others,184.66,OUT027,1985,Tier 3,Supermarket Type3,2756.41
NCN14,19.1,Low fat,0.091917786,Others,182.76,OUT046,1997,Tier 1,Supermarket Type1,1837.61
NCN14,19.1,Low fat,0.092437711,Others,185.26,OUT017,2007,Tier 2,Supermarket Type1,1470.09
NCN14,19.1,Low fat,0.15385153,Others,185.16,OUT010,1998,Tier 3,Grocery Store,551.28
NCN14,19.1,Low fat,0.160936178,Others,184.26,OUT019,1985,Tier 1,Grocery Store,367.52
NCN17,11,Low fat,0.054939029,Health and Hygiene,101.44,OUT046,1997,Tier 1,Supermarket Type1,1608.57
NCN17,11,Low fat,0.054928641,Health and Hygiene,101.74,OUT035,2004,Tier 2,Supermarket Type1,1508.04
NCN17,11,Low fat,0.05489331,Health and Hygiene,101.94,OUT013,1987,Tier 3,Supermarket Type1,1105.89
NCN17,11,Low fat,0.055162827,Health and Hygiene,100.34,OUT018,2009,Tier 3,Supermarket Type2,904.82
NCN18,8.895,Low fat,0.124610886,Household,113.15,OUT013,1987,Tier 3,Supermarket Type1,4250.47
NCN18,8.895,Low fat,0.124110734,Household,111.75,OUT027,1985,Tier 3,Supermarket Type3,4138.61
NCN18,8.895,Low fat,0.124967595,Household,112.75,OUT045,2002,Tier 2,Supermarket Type1,3467.49
NCN18,8.895,Low fat,0.066132029,Household,111.95,OUT035,2004,Tier 2,Supermarket Type1,1565.96
NCN18,8.895,Low fat,0.125222705,Household,113.35,OUT018,2009,Tier 3,Supermarket Type2,1006.69
NCN19,13.1,Low fat,0.012167988,Others,190.25,OUT017,2007,Tier 2,Supermarket Type1,4174.57
NCN19,13.1,Low fat,0.012089479,Others,189.85,OUT013,1987,Tier 3,Supermarket Type1,3415.55
NCN19,13.1,Low fat,0.01209726,Others,188.85,OUT035,2004,Tier 2,Supermarket Type1,3225.8
NCN19,13.1,Low fat,0.066132029,Others,189.25,OUT046,1997,Tier 1,Supermarket Type1,1518.02
NCN19,13.1,Low fat,0.012148836,Others,191.35,OUT018,2009,Tier 3,Supermarket Type2,1328.27
NCN19,13.1,Low fat,0.021184746,Others,189.55,OUT019,1985,Tier 1,Grocery Store,379.51
NCN26,10.85,Low fat,0.028674471,Household,115.18,OUT035,2004,Tier 2,Supermarket Type1,3866.97
NCN26,10.85,Low fat,0.066132029,Household,119.08,OUT013,1987,Tier 3,Supermarket Type1,2343.62
NCN26,10.85,Low fat,0.028679894,Household,115.18,OUT046,1997,Tier 1,Supermarket Type1,2109.25
NCN26,10.85,Low fat,0.028738058,Household,117.18,OUT045,2002,Tier 2,Supermarket Type1,703.08
NCN26,10.85,Low fat,0.048004263,Household,117.58,OUT010,1998,Tier 3,Grocery Store,351.54
NCN29,15.2,Low fat,0.012141036,Health and Hygiene,48.7,OUT045,2002,Tier 2,Supermarket Type1,680.45
